id	file	line	kind	flags	classification	disposition	statement
723	reference-semantics/semantics/list.k	15	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
724	reference-semantics/semantics/list.k	18	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
725	reference-semantics/semantics/list.k	19	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
726	reference-semantics/semantics/list.k	20	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
727	reference-semantics/semantics/list.k	24	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
728	reference-semantics/semantics/list.k	27	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
729	reference-semantics/semantics/list.k	28	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
730	reference-semantics/semantics/list.k	33	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= hasRefVS(ValSeq) [function, total]
731	reference-semantics/semantics/list.k	34	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule hasRefVS(.ValSeq)                => false
732	reference-semantics/semantics/list.k	35	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
733	reference-semantics/semantics/list.k	37	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
734	reference-semantics/semantics/list.k	39	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
735	reference-semantics/semantics/list.k	40	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
736	reference-semantics/semantics/list.k	41	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
737	reference-semantics/semantics/list.k	42	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
738	reference-semantics/semantics/list.k	45	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
739	reference-semantics/semantics/list.k	47	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
740	reference-semantics/semantics/list.k	49	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
741	reference-semantics/semantics/list.k	50	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
742	reference-semantics/semantics/list.k	53	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
743	reference-semantics/semantics/list.k	58	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
744	reference-semantics/semantics/list.k	59	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
745	reference-semantics/semantics/list.k	60	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
746	reference-semantics/semantics/list.k	61	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
747	reference-semantics/semantics/list.k	62	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
748	reference-semantics/semantics/list.k	63	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
749	reference-semantics/semantics/list.k	65	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
750	reference-semantics/semantics/list.k	67	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> B:Bool ~> #notB => notBool B ... </k>
751	reference-semantics/semantics/list.k	68	endmodule		module/import plumbing	STRUCTURAL	endmodule
752	reference-semantics/semantics/methods.k	3	module		module/import plumbing	STRUCTURAL	module MPY-METHODS
753	reference-semantics/semantics/methods.k	4	imports		module/import plumbing	STRUCTURAL	imports MPY-CORE
754	reference-semantics/semantics/methods.k	5	imports		module/import plumbing	STRUCTURAL	imports K-EQUAL
755	reference-semantics/semantics/methods.k	6	imports		module/import plumbing	STRUCTURAL	imports MPY-STR
756	reference-semantics/semantics/methods.k	7	imports		module/import plumbing	STRUCTURAL	imports MPY-LIST
757	reference-semantics/semantics/methods.k	10	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val ::= applyMethod(Val, String, Vals) [function]
758	reference-semantics/semantics/methods.k	13	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
759	reference-semantics/semantics/methods.k	14	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
760	reference-semantics/semantics/methods.k	15	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
761	reference-semantics/semantics/methods.k	16	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
762	reference-semantics/semantics/methods.k	19	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "lower",    .Vals) => str(mapLower(CS))
763	reference-semantics/semantics/methods.k	20	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "upper",    .Vals) => str(mapUpper(CS))
764	reference-semantics/semantics/methods.k	21	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
765	reference-semantics/semantics/methods.k	26	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
766	reference-semantics/semantics/methods.k	27	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
767	reference-semantics/semantics/methods.k	28	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
768	reference-semantics/semantics/methods.k	29	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
769	reference-semantics/semantics/methods.k	30	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
770	reference-semantics/semantics/methods.k	34	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
771	reference-semantics/semantics/methods.k	35	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
772	reference-semantics/semantics/methods.k	36	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule cntSub(.IntSeq, _:IntSeq) => 0
773	reference-semantics/semantics/methods.k	37	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
774	reference-semantics/semantics/methods.k	39	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
775	reference-semantics/semantics/methods.k	41	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
776	reference-semantics/semantics/methods.k	42	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
777	reference-semantics/semantics/methods.k	43	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
778	reference-semantics/semantics/methods.k	44	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
779	reference-semantics/semantics/methods.k	47	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
780	reference-semantics/semantics/methods.k	48	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= trimWS(IntSeq) [function, total]
781	reference-semantics/semantics/methods.k	49	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule trimWS(.IntSeq) => .IntSeq
782	reference-semantics/semantics/methods.k	50	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
783	reference-semantics/semantics/methods.k	51	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
784	reference-semantics/semantics/methods.k	52	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
785	reference-semantics/semantics/methods.k	53	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
786	reference-semantics/semantics/methods.k	54	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule revISAcc(.IntSeq, A:IntSeq) => A
787	reference-semantics/semantics/methods.k	55	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
788	reference-semantics/semantics/methods.k	58	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
789	reference-semantics/semantics/methods.k	61	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
790	reference-semantics/semantics/methods.k	64	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
791	reference-semantics/semantics/methods.k	65	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
792	reference-semantics/semantics/methods.k	66	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule cntOccVS(.ValSeq, _:Val)                => 0
793	reference-semantics/semantics/methods.k	67	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
794	reference-semantics/semantics/methods.k	68	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)
795	reference-semantics/semantics/methods.k	72	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
796	reference-semantics/semantics/methods.k	75	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]
797	reference-semantics/semantics/methods.k	76	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
798	reference-semantics/semantics/methods.k	77	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
799	reference-semantics/semantics/methods.k	79	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
800	reference-semantics/semantics/methods.k	82	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
801	reference-semantics/semantics/methods.k	83	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule flushTok(ACC:ValSeq, .IntSeq)            => ACC
802	reference-semantics/semantics/methods.k	84	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
803	reference-semantics/semantics/methods.k	85	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= isWSC(Int) [function, total]
804	reference-semantics/semantics/methods.k	86	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
805	reference-semantics/semantics/methods.k	89	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
806	reference-semantics/semantics/methods.k	94	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
807	reference-semantics/semantics/methods.k	97	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]
808	reference-semantics/semantics/methods.k	98	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq)              => vCons(str(CUR), .ValSeq)
809	reference-semantics/semantics/methods.k	99	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
810	reference-semantics/semantics/methods.k	101	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
811	reference-semantics/semantics/methods.k	104	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
812	reference-semantics/semantics/methods.k	106	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
813	reference-semantics/semantics/methods.k	107	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule replaceC(.IntSeq, _:Int, _:Int)             => .IntSeq
814	reference-semantics/semantics/methods.k	108	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
815	reference-semantics/semantics/methods.k	109	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
816	reference-semantics/semantics/methods.k	112	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= isUpperC(Int) [function, total]
817	reference-semantics/semantics/methods.k	113	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
818	reference-semantics/semantics/methods.k	115	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= isLowerC(Int) [function, total]
819	reference-semantics/semantics/methods.k	116	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
