id	file	line	module	kind	category	attributes	opaque	disposition	text	audit_assessment	audit_rationale
K0525	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	201	MPY-FLOAT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0526	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	202	MPY-FLOAT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0527	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	203	MPY-FLOAT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0528	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	204	MPY-FLOAT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0529	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	205	MPY-FLOAT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0530	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	206	MPY-FLOAT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0531	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	209	MPY-FLOAT	syntax	syntax-declaration	function,total,symbol,no-evaluators	yes	DECLARATION_REVIEW_REQUIRED	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]	UNREACHED_OPAQUE_TRUST_BOUNDARY	Supplied opaque/total symbol; neither its constructor nor any dependent operation occurs in solution.mpy or the proof path.
K0532	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	210	MPY-FLOAT	rule	equational-rule	concrete	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0533	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	211	MPY-FLOAT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0534	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	213	MPY-FLOAT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyBuiltin(""float"", I:Int, .Vals)   => intToF(I)"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0535	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	214	MPY-FLOAT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyBuiltin(""float"", F:Float, .Vals) => F"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0536	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	217	MPY-FLOAT	syntax	syntax-declaration	function,total,symbol,no-evaluators	yes	DECLARATION_REVIEW_REQUIRED	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]	UNREACHED_OPAQUE_TRUST_BOUNDARY	Supplied opaque/total symbol; neither its constructor nor any dependent operation occurs in solution.mpy or the proof path.
K0537	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	218	MPY-FLOAT	rule	equational-rule	concrete	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0538	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	223	MPY-FLOAT	syntax	syntax-declaration	function,total,symbol,no-evaluators	yes	DECLARATION_REVIEW_REQUIRED	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]	UNREACHED_OPAQUE_TRUST_BOUNDARY	Supplied opaque/total symbol; neither its constructor nor any dependent operation occurs in solution.mpy or the proof path.
K0539	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	224	MPY-FLOAT	rule	equational-rule	concrete	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0540	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	227	MPY-FLOAT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyBuiltin(""round"", F:Float, .Vals)        => roundF(F)"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0541	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	228	MPY-FLOAT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0542	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	230	MPY-FLOAT	syntax	syntax-declaration	function,total,symbol,no-evaluators	yes	DECLARATION_REVIEW_REQUIRED	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]	UNREACHED_OPAQUE_TRUST_BOUNDARY	Supplied opaque/total symbol; neither its constructor nor any dependent operation occurs in solution.mpy or the proof path.
K0543	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	231	MPY-FLOAT	rule	equational-rule	concrete	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0544	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	232	MPY-FLOAT	syntax	syntax-declaration	-	no	DECLARATION_REVIEW_REQUIRED	"syntax KItem ::= ""#mathSqrt"""	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0545	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	233	MPY-FLOAT	rule	operational-rule	priority	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0546	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	234	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0547	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	235	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0548	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	243	MPY-FLOAT	syntax	syntax-declaration	-	no	DECLARATION_REVIEW_REQUIRED	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0549	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	244	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0550	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	245	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0551	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	246	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0552	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	247	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0553	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	250	MPY-FLOAT	syntax	syntax-declaration	-	no	DECLARATION_REVIEW_REQUIRED	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0554	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	251	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0555	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	252	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0556	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	253	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0557	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	254	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0558	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	261	MPY-FLOAT	syntax	syntax-declaration	-	no	DECLARATION_REVIEW_REQUIRED	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0559	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	262	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0560	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	265	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0561	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	266	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0562	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	267	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0563	/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	270	MPY-FLOAT	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0564	/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	8	MPY-FUNCTIONS	syntax	syntax-declaration	-	no	DECLARATION_REVIEW_REQUIRED	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
