id	source_class	file	start_line	end_line	kind	role	attributes	text	target_relevance	decision	audit_rationale
557	supplied_semantics	reference-semantics/semantics/float.k	234	234	rule	ordinary_rule	-	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
558	supplied_semantics	reference-semantics/semantics/float.k	235	235	rule	ordinary_rule	-	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
559	supplied_semantics	reference-semantics/semantics/float.k	236	236	rule	ordinary_rule	-	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
560	supplied_semantics	reference-semantics/semantics/float.k	237	237	rule	ordinary_rule	-	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
561	supplied_semantics	reference-semantics/semantics/float.k	238	242	rule	ordinary_rule	-	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
562	supplied_semantics	reference-semantics/semantics/float.k	243	243	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]	unreachable	TRUSTED_OPAQUE_UNUSED	Supplied-model opaque primitive; no symbol from this declaration is reachable from the pinned program or its postcondition.
563	supplied_semantics	reference-semantics/semantics/float.k	244	244	rule	ordinary_rule	concrete	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
564	supplied_semantics	reference-semantics/semantics/float.k	245	246	rule	ordinary_rule	-	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
565	supplied_semantics	reference-semantics/semantics/float.k	247	247	rule	ordinary_rule	-	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
566	supplied_semantics	reference-semantics/semantics/float.k	248	250	rule	ordinary_rule	-	"rule applyBuiltin(""float"", F:Float, .Vals) => F"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
567	supplied_semantics	reference-semantics/semantics/float.k	251	251	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]	unreachable	TRUSTED_OPAQUE_UNUSED	Supplied-model opaque primitive; no symbol from this declaration is reachable from the pinned program or its postcondition.
568	supplied_semantics	reference-semantics/semantics/float.k	252	270	rule	ordinary_rule	concrete	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
569	supplied_semantics	reference-semantics/semantics/float.k	271	271	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]	unreachable	TRUSTED_OPAQUE_UNUSED	Supplied-model opaque primitive; no symbol from this declaration is reachable from the pinned program or its postcondition.
570	supplied_semantics	reference-semantics/semantics/float.k	272	272	rule	ordinary_rule	-	rule roundFN(F:Float, N:Int) => roundExactFN(F, N)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
571	supplied_semantics	reference-semantics/semantics/float.k	277	280	rule	owise_rule	owise,concrete	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [owise, concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
572	supplied_semantics	reference-semantics/semantics/float.k	281	281	syntax	function_declaration	function	syntax Float ::= roundExactFN(Float, Int) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
573	supplied_semantics	reference-semantics/semantics/float.k	282	286	rule	ordinary_rule	concrete	rule roundExactFN(F:Float, N:Int) => rheToFloat(rndHalfEven(rExNumer(F) *Int (10 ^Int N), rExDenom(F)), 10 ^Int N, F) [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
574	supplied_semantics	reference-semantics/semantics/float.k	287	287	syntax	function_declaration	function	syntax Int ::= rExK(Float) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
575	supplied_semantics	reference-semantics/semantics/float.k	288	288	rule	ordinary_rule	concrete	rule rExK(F:Float) => 52 -Int exponentFloat(F) [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
576	supplied_semantics	reference-semantics/semantics/float.k	289	289	syntax	function_declaration	function	syntax Int ::= rExNumer(Float) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
577	supplied_semantics	reference-semantics/semantics/float.k	290	290	rule	ordinary_rule	concrete	rule rExNumer(F:Float) => Float2Int(F *Float Int2Float(2 ^Int rExK(F), 53, 11)) [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
578	supplied_semantics	reference-semantics/semantics/float.k	291	291	syntax	function_declaration	function	syntax Int ::= rExDenom(Float) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
579	supplied_semantics	reference-semantics/semantics/float.k	292	295	rule	ordinary_rule	concrete	rule rExDenom(F:Float) => 2 ^Int rExK(F) [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
580	supplied_semantics	reference-semantics/semantics/float.k	296	296	syntax	function_declaration	function	syntax Int ::= rndHalfEven(Int, Int) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
581	supplied_semantics	reference-semantics/semantics/float.k	297	297	rule	ordinary_rule	concrete	rule rndHalfEven(A:Int, B:Int) => rndHE(A divInt B, A modInt B, B) [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
582	supplied_semantics	reference-semantics/semantics/float.k	298	298	syntax	function_declaration	function	syntax Int ::= rndHE(Int, Int, Int) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
583	supplied_semantics	reference-semantics/semantics/float.k	299	299	rule	ordinary_rule	concrete	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R <Int B [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
584	supplied_semantics	reference-semantics/semantics/float.k	300	300	rule	ordinary_rule	concrete	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R >Int B [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
585	supplied_semantics	reference-semantics/semantics/float.k	301	301	rule	ordinary_rule	concrete	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R ==Int B andBool Q modInt 2 ==Int 0 [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
586	supplied_semantics	reference-semantics/semantics/float.k	302	304	rule	ordinary_rule	concrete	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R ==Int B andBool Q modInt 2 =/=Int 0 [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
587	supplied_semantics	reference-semantics/semantics/float.k	305	305	syntax	function_declaration	function	syntax Float ::= rheToFloat(Int, Int, Float) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
588	supplied_semantics	reference-semantics/semantics/float.k	306	306	rule	ordinary_rule	concrete	rule rheToFloat(0, _:Int, F:Float) => #if signFloat(F) #then --Float 0.0 #else 0.0 #fi [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
589	supplied_semantics	reference-semantics/semantics/float.k	307	309	rule	ordinary_rule	concrete	rule rheToFloat(Q:Int, SCALE:Int, _:Float) => Int2Float(Q, 53, 11) /Float Int2Float(SCALE, 53, 11) requires Q =/=Int 0 [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
590	supplied_semantics	reference-semantics/semantics/float.k	310	310	rule	ordinary_rule	-	"rule applyBuiltin(""round"", F:Float, .Vals) => roundF(F)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
591	supplied_semantics	reference-semantics/semantics/float.k	311	312	rule	ordinary_rule	-	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
592	supplied_semantics	reference-semantics/semantics/float.k	313	313	syntax	function_declaration	function,total,symbol,no-evaluators	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]	unreachable	TRUSTED_OPAQUE_UNUSED	Supplied-model opaque primitive; no symbol from this declaration is reachable from the pinned program or its postcondition.
593	supplied_semantics	reference-semantics/semantics/float.k	314	314	rule	ordinary_rule	concrete	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]	unreachable	CONCRETE_ONLY_UNUSED	Supplied concrete-only equation outside the proof definition and outside the pinned target path.
594	supplied_semantics	reference-semantics/semantics/float.k	315	315	syntax	syntax_declaration	-	"syntax KItem ::= ""#mathSqrt"""	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
595	supplied_semantics	reference-semantics/semantics/float.k	316	316	rule	priority_rule	priority	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
596	supplied_semantics	reference-semantics/semantics/float.k	317	317	rule	ordinary_rule	-	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
597	supplied_semantics	reference-semantics/semantics/float.k	318	325	rule	ordinary_rule	-	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
598	supplied_semantics	reference-semantics/semantics/float.k	326	326	syntax	syntax_declaration	-	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
599	supplied_semantics	reference-semantics/semantics/float.k	327	327	rule	ordinary_rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
600	supplied_semantics	reference-semantics/semantics/float.k	328	328	rule	ordinary_rule	-	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
