id	source_class	file	start_line	end_line	kind	role	attributes	text
937	supplied_semantics	reference-semantics/semantics/subscript.k	113	113	rule	ordinary_rule	-	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
938	supplied_semantics	reference-semantics/semantics/subscript.k	116	116	syntax	function_declaration	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
939	supplied_semantics	reference-semantics/semantics/subscript.k	117	118	rule	ordinary_rule	-	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
940	supplied_semantics	reference-semantics/semantics/subscript.k	120	120	rule	ordinary_rule	-	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
941	supplied_semantics	reference-semantics/semantics/syntax.k	9	31	syntax	macro_declaration	macro,strict,seqstrict	"syntax Expr ::= ""Int"" ""("" Int "")"" | ""Float"" ""("" Float "")"" | ""Bool"" ""("" Bool "")"" | ""Name"" ""("" String "")"" | ""Str"" ""("" String "")"" | ""UnaryOp"" ""("" String "","" Expr "")"" [strict(2)] | ""BinOp"" ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp"" ""("" String "","" Exprs "")"" | ""ListExpr"" ""("" Exprs "")"" | ""DictExpr"" ""("" Entries "")"" | ""ListComp"" ""("" Expr "","" CompFors "")"" [macro] | ""GenExp"" ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp"" ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda"" ""("" Params "","" Expr "")"" | ""KwArg"" ""("" String "","" Expr "")"" | ""Lambda"" ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call"" ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare"" ""("" Expr "","" CmpOp "")"""
942	supplied_semantics	reference-semantics/semantics/syntax.k	32	32	syntax	syntax_declaration	-	"syntax CmpOp ::= ""CmpOp"" ""("" String "","" Expr "")"""
943	supplied_semantics	reference-semantics/semantics/syntax.k	33	33	syntax	syntax_declaration	-	"syntax Entry ::= ""Entry"" ""("" Expr "","" Expr "")"""
944	supplied_semantics	reference-semantics/semantics/syntax.k	34	34	syntax	syntax_declaration	-	"syntax Entries ::= List{Entry, "",""}"
945	supplied_semantics	reference-semantics/semantics/syntax.k	35	35	syntax	syntax_declaration	-	"syntax CompFor ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
946	supplied_semantics	reference-semantics/semantics/syntax.k	36	36	syntax	syntax_declaration	-	"syntax CompFors ::= List{CompFor, """"}"
947	supplied_semantics	reference-semantics/semantics/syntax.k	37	37	syntax	syntax_declaration	-	"syntax Exprs ::= List{Expr, "",""}"
948	supplied_semantics	reference-semantics/semantics/syntax.k	38	38	syntax	syntax_declaration	-	"syntax Index ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
949	supplied_semantics	reference-semantics/semantics/syntax.k	39	40	syntax	syntax_declaration	-	"syntax Bound ::= Expr | ""NoBound"""
950	supplied_semantics	reference-semantics/semantics/syntax.k	41	55	syntax	syntax_declaration	strict	"syntax Stmt ::= ""Assign"" ""("" Expr "","" Expr "")"" [strict(2)] | ""Import"" ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For"" ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While"" ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If"" ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return"" ""("" Expr "")"" [strict] | ""Assert"" ""("" Expr "")"" [strict] | ""Expr"" ""("" Expr "")"" [strict] | ""FuncDef"" ""("" String "","" Params "","" Stmts "")"" | ""FuncDef"" ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
951	supplied_semantics	reference-semantics/semantics/syntax.k	56	56	syntax	syntax_declaration	-	"syntax Stmts ::= List{Stmt, """"}"
952	supplied_semantics	reference-semantics/semantics/syntax.k	57	57	syntax	syntax_declaration	-	"syntax Params ::= ""Params"" ""("" ParamNames "")"""
953	supplied_semantics	reference-semantics/semantics/syntax.k	58	58	syntax	syntax_declaration	-	"syntax CellVars ::= ""CellVars"" ""("" ParamNames "")"""
954	supplied_semantics	reference-semantics/semantics/syntax.k	59	59	syntax	syntax_declaration	-	"syntax FreeVars ::= ""FreeVars"" ""("" ParamNames "")"""
955	supplied_semantics	reference-semantics/semantics/syntax.k	60	60	syntax	syntax_declaration	-	"syntax ParamNames ::= List{String, "",""}"
956	supplied_semantics	reference-semantics/semantics/syntax.k	61	61	syntax	syntax_declaration	-	"syntax Module ::= ""Module"" ""("" Stmts "")"""
957	supplied_semantics	reference-semantics/semantics/tuple.k	10	10	rule	ordinary_rule	-	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
958	supplied_semantics	reference-semantics/semantics/tuple.k	11	13	rule	ordinary_rule	-	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
959	supplied_semantics	reference-semantics/semantics/tuple.k	14	14	syntax	syntax_declaration	-	"syntax ApplyK ::= ""toTuple"""
960	supplied_semantics	reference-semantics/semantics/tuple.k	15	15	rule	ordinary_rule	-	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
961	supplied_semantics	reference-semantics/semantics/tuple.k	16	17	rule	ordinary_rule	-	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
962	supplied_semantics	reference-semantics/semantics/tuple.k	18	19	rule	ordinary_rule	-	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
963	supplied_semantics	reference-semantics/semantics/tuple.k	20	20	rule	ordinary_rule	-	"rule <k> Compare(LV:Val, CmpOp(""in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
964	supplied_semantics	reference-semantics/semantics/tuple.k	21	22	rule	ordinary_rule	-	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
965	supplied_semantics	reference-semantics/semantics/tuple.k	23	23	rule	ordinary_rule	-	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
966	supplied_semantics	reference-semantics/semantics/tuple.k	24	24	syntax	function_declaration	function	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
967	supplied_semantics	reference-semantics/semantics/tuple.k	25	25	rule	ordinary_rule	-	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
968	supplied_semantics	reference-semantics/semantics/tuple.k	26	26	rule	ordinary_rule	-	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
969	supplied_semantics	reference-semantics/semantics/tuple.k	28	30	rule	ordinary_rule	-	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
970	supplied_semantics	reference-semantics/semantics/tuple.k	31	31	syntax	syntax_declaration	-	syntax KItem ::= #bindTgt(Expr, Val)
971	supplied_semantics	reference-semantics/semantics/tuple.k	32	34	rule	ordinary_rule	-	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
972	supplied_semantics	reference-semantics/semantics/tuple.k	35	37	rule	ordinary_rule	-	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
973	supplied_semantics	reference-semantics/semantics/tuple.k	42	42	rule	ordinary_rule	-	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
974	supplied_semantics	reference-semantics/semantics/tuple.k	43	43	rule	ordinary_rule	-	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
975	supplied_semantics	reference-semantics/semantics/tuple.k	44	48	rule	priority_rule	priority	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
976	supplied_semantics	reference-semantics/semantics/tuple.k	49	49	syntax	syntax_declaration	-	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
977	supplied_semantics	reference-semantics/semantics/tuple.k	50	50	rule	ordinary_rule	-	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
978	supplied_semantics	reference-semantics/semantics/tuple.k	51	51	rule	ordinary_rule	-	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
979	supplied_semantics	reference-semantics/semantics/tuple.k	52	54	rule	priority_rule	priority	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
980	supplied_semantics	reference-semantics/semantics/tuple.k	55	56	rule	ordinary_rule	-	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
981	supplied_semantics	reference-semantics/semantics/tuple.k	57	57	rule	ordinary_rule	-	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
982	proof_local	verification.k	6	6	syntax	macro_declaration	macro	"syntax Stmts ::= ""filterLoopBody"" [macro]"
983	proof_local	verification.k	7	8	syntax	macro_declaration	macro	"syntax Stmts ::= ""filterBody"" [macro]"
984	proof_local	verification.k	15	16	syntax	function_declaration	function,total	syntax ValSeq ::= filterAcc(ValSeq, ValSeq) [function, total]
985	proof_local	verification.k	17	28	rule	ordinary_rule	-	"rule filterLoopBody => If( Call( Name(""isinstance""), (Name(""value""), Name(""int""), .Exprs)), (Expr( Call( Attribute(Name(""result""), ""append""), (Name(""value""), .Exprs))) .Stmts), .Stmts)"
986	proof_local	verification.k	29	38	rule	ordinary_rule	-	"rule filterBody => (Expr( Str(""Filter a list to the values that are instances of ``int``."")) Assign(Name(""result""), ListExpr(.Exprs)) For(Name(""value""), Name(""values""), filterLoopBody) Return(Name(""result"")) .Stmts)"
987	proof_local	verification.k	39	41	rule	simplification_rule	simplification	rule isIntV(V:Val) => isInt(V) orBool isBool(V) [simplification]
988	proof_local	verification.k	42	42	rule	ordinary_rule	-	rule filterAcc(.ValSeq, ACC:ValSeq) => ACC
989	proof_local	verification.k	43	49	rule	ordinary_rule	-	rule filterAcc(vCons(V:Val, REST:ValSeq), ACC:ValSeq) => #if isIntV(V) #then filterAcc( REST, valSeqConcat(ACC, vCons(V, .ValSeq))) #else filterAcc(REST, ACC) #fi
990	proof_local	spec.k	6	47	claim	claim	-	"claim [filter-loop]: <k> #loop(list(REST:ValSeq), Name(""value""), filterLoopBody) ~> (Return(Name(""result"")) .Stmts) ~> #endcall => ref(0) </k> <env> 1 => 0 </env> <scopes> -1 |-> builtinsScope 0 |-> scope( ""filter_integers"" |-> closureVal((""values"", .ParamNames), filterBody, 0), parent(-1)) 1 |-> scope( ""values"" |-> list(ORIGINAL:ValSeq) ""result"" |-> ref(0) ""value"" |-> OLD:Val, parent(0)) => -1 |-> builtinsScope 0 |-> scope( ""filter_integers"" |-> closureVal((""values"", .ParamNames), filterBody, 0), parent(-1)) </scopes> <scopeLoc> 2 => 1 </scopeLoc> <heap> 0 |-> list(ACC:ValSeq) => 0 |-> list(filterAcc(REST, ACC)) </heap> <heapLoc> 1 </heapLoc> <stack> ListItem(frame(.K, 0, 1)) => .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>"
991	proof_local	spec.k	48	74	claim	claim	-	"claim [filter-entry]: <k> Call( Name(""filter_integers""), (list(INPUT:ValSeq), .Exprs)) => ref(0) </k> <env> 0 </env> <scopes> -1 |-> builtinsScope 0 |-> scope( ""filter_integers"" |-> closureVal((""values"", .ParamNames), filterBody, 0), parent(-1)) </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(filterAcc(INPUT, .ValSeq)) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>"
