file	line	kind	attributes	status	rationale
reference-semantics/semantics/int.k	24	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/int.k	25	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/int.k	26	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/int.k	27	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/iter.k	8	syntax	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	9	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	10	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	13	syntax	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	14	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	15	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	18	syntax	function, total	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	19	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	20	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	24	rule	priority	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	27	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	28	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	33	syntax	function, total	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	34	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	35	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	37	syntax	function	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	39	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	40	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	41	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	42	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	45	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	47	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	49	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	50	rule	owise	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	53	rule	priority	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	58	syntax	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	59	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	60	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	61	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	62	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	63	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	65	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/list.k	67	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/methods.k	10	syntax	function	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	13	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	14	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	15	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	16	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	19	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	20	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	21	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	26	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	27	syntax	function, total	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	28	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	29	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	30	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	34	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	35	syntax	function	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	36	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
reference-semantics/semantics/methods.k	37	rule	none	ACCEPT_TRUSTED_FIXED_UNUSED	Launcher-trusted supplied-semantics declaration; byte-identical to the baseline and unreachable from the submitted program.
