id	file	line	kind	attributes	proof_slice	decision	rationale	statement
KINV-0723	semantics/float.k	270	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float)\n        => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k>
KINV-0724	semantics/float.k	272	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires isInt(V) orBool isBool(V)\nendmodule
KINV-0725	semantics/functions.k	3	module		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	module MPY-FUNCTIONS
KINV-0726	semantics/functions.k	4	imports		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  imports MPY-CORE
KINV-0727	semantics/functions.k	8	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int)\n                 | #bindP(ParamNames, Vals)\n                 | ""#pop""\n                 | ""#endcall"""
KINV-0728	semantics/functions.k	14	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
KINV-0729	semantics/functions.k	18	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax Expr ::= closureExpr(ParamNames, Stmts)
KINV-0730	semantics/functions.k	19	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k>\n       <env> L:Int </env>
KINV-0731	semantics/functions.k	27	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
KINV-0732	semantics/functions.k	31	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map)\n                 | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
KINV-0733	semantics/functions.k	33	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames),\n                   FreeVars(FVS:ParamNames), BODY:Stmts)\n        => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
KINV-0734	semantics/functions.k	36	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames,\n                      (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map)\n        => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>
KINV-0735	semantics/functions.k	41	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires FV in_keys(M)
KINV-0736	semantics/functions.k	42	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames,\n                      .ParamNames, BODY:Stmts, CM:Map) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
KINV-0737	semantics/functions.k	47	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> Lambda(Params(PNS:ParamNames), E:Expr)\n        => closureVal(PNS, Return(E) .Stmts, L) ... </k>\n       <env> L:Int </env>
KINV-0738	semantics/functions.k	50	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames),\n                  FreeVars(FVS:ParamNames), E:Expr)\n        => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
KINV-0739	semantics/functions.k	53	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames,\n                     (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map)\n        => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>
KINV-0740	semantics/functions.k	58	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires FV in_keys(M)
KINV-0741	semantics/functions.k	59	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map)\n        => closureValC(PNS, CVS, BODY, CM) ... </k>
KINV-0742	semantics/functions.k	63	rule		yes	ACCEPTED_USED_SOUND	Exercised exact-AST path; checked binding/evaluation/control/cells and constructor or integer equation against the supplied subset semantics.	  rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
KINV-0743	semantics/functions.k	64	rule		yes	ACCEPTED_USED_SOUND	Exercised exact-AST path; checked binding/evaluation/control/cells and constructor or integer equation against the supplied subset semantics.	  rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
KINV-0744	semantics/functions.k	68	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals))\n        => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>
KINV-0745	semantics/functions.k	72	requires	priority	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"       requires ""$cells"" in_keys(M)\n        andBool pnMember(P, cellsOf({M[""$cells""]}:>Val))\n        andBool P in_keys(M) andBool isCellRef({M[P]}:>Val)\n       [priority(40)]"
KINV-0746	semantics/functions.k	78	rule		yes	ACCEPTED_USED_SOUND	Exercised exact-AST path; checked binding/evaluation/control/cells and constructor or integer equation against the supplied subset semantics.	  rule <k> Return(V:Val) ~> _ => #pop </k>\n       <ret> noRet => retV(V) </ret>
KINV-0747	semantics/functions.k	80	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #endcall => #pop ... </k>\n       <ret> noRet => retV(noneV) </ret>
KINV-0748	semantics/functions.k	85	rule		yes	ACCEPTED_USED_SOUND	Exercised exact-AST path; checked binding/evaluation/control/cells and constructor or integer equation against the supplied subset semantics.	  rule <k> #pop => V ~> CONT </k>\n       <ret>   retV(V) => noRet </ret>\n       <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack>\n       <env>   L:Int => CALLERL </env>\n       <scopes> SC:Map => SC [ L <- undef ] </scopes>\n       <scopeLoc> _ => SAVEDL </scopeLoc>\nendmodule
KINV-0749	semantics/int.k	4	module		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	module MPY-INT
KINV-0750	semantics/int.k	5	imports		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  imports MPY-CORE
KINV-0751	semantics/int.k	7	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyUn(""-"", I:Int) => 0 -Int I"
KINV-0752	semantics/int.k	9	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""+"",  I1:Int, I2:Int) => I1 +Int I2"
KINV-0753	semantics/int.k	11	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""+"",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
KINV-0754	semantics/int.k	12	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""+"",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
KINV-0755	semantics/int.k	13	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""-"",  I1:Int, I2:Int) => I1 -Int I2"
KINV-0756	semantics/int.k	14	rule		yes	ACCEPTED_USED_SOUND	Exercised exact-AST path; checked binding/evaluation/control/cells and constructor or integer equation against the supplied subset semantics.	"  rule applyBin(""*"",  I1:Int, I2:Int) => I1 *Int I2"
KINV-0757	semantics/int.k	15	rule		yes	ACCEPTED_USED_SOUND	Exercised exact-AST path; checked binding/evaluation/control/cells and constructor or integer equation against the supplied subset semantics.	"  rule applyBin(""%"",  I1:Int, I2:Int) => pyMod(I1, I2)"
KINV-0758	semantics/int.k	16	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
KINV-0759	semantics/int.k	17	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
KINV-0760	semantics/int.k	19	syntax	function	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax Int ::= pyMod(Int, Int) [function]
KINV-0761	semantics/int.k	20	rule		yes	ACCEPTED_USED_SOUND	Exercised exact-AST path; checked binding/evaluation/control/cells and constructor or integer equation against the supplied subset semantics.	  rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
KINV-0762	semantics/int.k	22	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""<"",  I1:Int, I2:Int)   => I1 <Int  I2"
KINV-0763	semantics/int.k	23	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"
KINV-0764	semantics/int.k	24	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"
