COMMAND: python3 /audit-output/evidence/k_inventory.py
# item_count=1100
# kind_counts={'claim': 1, 'configuration': 1, 'context': 5, 'endmodule': 27, 'imports': 88, 'module': 27, 'requires': 25, 'rule': 697, 'syntax': 229}
# attribute_counts={'concrete': 35, 'function': 145, 'macro': 5, 'macro-rec': 1, 'no-evaluators': 22, 'owise': 26, 'priority': 45, 'seqstrict': 1, 'strict': 2, 'total': 107}
# decision_counts={'ASSEMBLY_OR_MODULE_DECLARATION': 167, 'EXECUTED_FIXED_FRAGMENT_ACCEPTED': 55, 'OPAQUE_FIXED_PRIMITIVE_UNREACHED': 22, 'PROOF_LOCAL_ACCEPTED_EXACT_HARNESS': 4, 'TARGET_CLAIM_RESULT_CONSTRAINING': 1, 'UNREACHED_NO_INTENDED_DOMAIN_WITNESS': 851}
id	path	lines	kind	attributes	relevance	decision	declaration
K0681	reference-semantics/semantics/functions.k	50-52	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
K0682	reference-semantics/semantics/functions.k	53-58	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
K0683	reference-semantics/semantics/functions.k	59-62	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
K0684	reference-semantics/semantics/functions.k	63-63	rule	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
K0685	reference-semantics/semantics/functions.k	64-67	rule	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
K0686	reference-semantics/semantics/functions.k	68-77	rule	priority	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]
K0687	reference-semantics/semantics/functions.k	78-79	rule	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
K0688	reference-semantics/semantics/functions.k	80-84	rule	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
K0689	reference-semantics/semantics/functions.k	85-90	rule	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
K0690	reference-semantics/semantics/functions.k	91-91	endmodule	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	endmodule
K0691	reference-semantics/semantics/int.k	4-4	module	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	module MPY-INT
K0692	reference-semantics/semantics/int.k	5-6	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-CORE
K0693	reference-semantics/semantics/int.k	7-8	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyUn("-", I:Int) => 0 -Int I
K0694	reference-semantics/semantics/int.k	9-10	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyBin("+",  I1:Int, I2:Int) => I1 +Int I2
K0695	reference-semantics/semantics/int.k	11-11	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyBin("+",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
K0696	reference-semantics/semantics/int.k	12-12	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyBin("+",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
K0697	reference-semantics/semantics/int.k	13-13	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyBin("-",  I1:Int, I2:Int) => I1 -Int I2
K0698	reference-semantics/semantics/int.k	14-14	rule	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	rule applyBin("*",  I1:Int, I2:Int) => I1 *Int I2
K0699	reference-semantics/semantics/int.k	15-15	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyBin("%",  I1:Int, I2:Int) => pyMod(I1, I2)
K0700	reference-semantics/semantics/int.k	16-16	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyBin("
K0701	reference-semantics/semantics/int.k	17-18	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
K0702	reference-semantics/semantics/int.k	19-19	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= pyMod(Int, Int) [function]
K0703	reference-semantics/semantics/int.k	20-21	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
K0704	reference-semantics/semantics/int.k	22-22	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp("<",  I1:Int, I2:Int)   => I1 <Int  I2
K0705	reference-semantics/semantics/int.k	23-23	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp("<=", I1:Int, I2:Int)   => I1 <=Int I2
K0706	reference-semantics/semantics/int.k	24-24	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp(">",  I1:Int, I2:Int)   => I1 >Int  I2
K0707	reference-semantics/semantics/int.k	25-25	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp(">=", I1:Int, I2:Int)   => I1 >=Int I2
K0708	reference-semantics/semantics/int.k	26-26	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp("==", I1:Int, I2:Int)   => I1 ==Int I2
K0709	reference-semantics/semantics/int.k	27-27	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp("!=", I1:Int, I2:Int)   => I1 =/=Int I2
K0710	reference-semantics/semantics/int.k	28-28	endmodule	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	endmodule
K0711	reference-semantics/semantics/iter.k	6-6	module	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	module MPY-ITER
K0712	reference-semantics/semantics/iter.k	7-7	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-CORE
K0713	reference-semantics/semantics/iter.k	8-8	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
K0714	reference-semantics/semantics/iter.k	9-9	endmodule	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	endmodule
K0715	reference-semantics/semantics/list.k	3-3	module	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	module MPY-LIST
K0716	reference-semantics/semantics/list.k	4-4	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-CORE
K0717	reference-semantics/semantics/list.k	5-5	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-ITER
K0718	reference-semantics/semantics/list.k	6-8	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-OPERATORS
K0719	reference-semantics/semantics/list.k	9-9	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
K0720	reference-semantics/semantics/list.k	10-12	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
K0721	reference-semantics/semantics/list.k	13-13	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax ApplyK ::= "toList"
K0722	reference-semantics/semantics/list.k	14-14	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
K0723	reference-semantics/semantics/list.k	15-17	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
K0724	reference-semantics/semantics/list.k	18-18	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
K0725	reference-semantics/semantics/list.k	19-19	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
K0726	reference-semantics/semantics/list.k	20-23	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
K0727	reference-semantics/semantics/list.k	24-26	rule	priority	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
K0728	reference-semantics/semantics/list.k	27-27	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
K0729	reference-semantics/semantics/list.k	28-32	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
K0730	reference-semantics/semantics/list.k	33-33	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Bool ::= hasRefVS(ValSeq) [function, total]
K0731	reference-semantics/semantics/list.k	34-34	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule hasRefVS(.ValSeq)                => false
K0732	reference-semantics/semantics/list.k	35-36	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
K0733	reference-semantics/semantics/list.k	37-38	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
K0734	reference-semantics/semantics/list.k	39-39	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
K0735	reference-semantics/semantics/list.k	40-40	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
K0736	reference-semantics/semantics/list.k	41-41	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
K0737	reference-semantics/semantics/list.k	42-44	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
K0738	reference-semantics/semantics/list.k	45-46	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
K0739	reference-semantics/semantics/list.k	47-48	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
K0740	reference-semantics/semantics/list.k	49-49	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
K0741	reference-semantics/semantics/list.k	50-52	rule	owise	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
K0742	reference-semantics/semantics/list.k	53-57	rule	priority	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
K0743	reference-semantics/semantics/list.k	58-58	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
K0744	reference-semantics/semantics/list.k	59-59	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
K0745	reference-semantics/semantics/list.k	60-60	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
K0746	reference-semantics/semantics/list.k	61-61	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
K0747	reference-semantics/semantics/list.k	62-62	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
K0748	reference-semantics/semantics/list.k	63-64	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
K0749	reference-semantics/semantics/list.k	65-66	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
K0750	reference-semantics/semantics/list.k	67-67	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> B:Bool ~> #notB => notBool B ... </k>
K0751	reference-semantics/semantics/list.k	68-68	endmodule	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	endmodule
K0752	reference-semantics/semantics/methods.k	3-3	module	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	module MPY-METHODS
K0753	reference-semantics/semantics/methods.k	4-4	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-CORE
K0754	reference-semantics/semantics/methods.k	5-5	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports K-EQUAL
K0755	reference-semantics/semantics/methods.k	6-6	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-STR
K0756	reference-semantics/semantics/methods.k	7-9	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-LIST
K0757	reference-semantics/semantics/methods.k	10-12	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Val ::= applyMethod(Val, String, Vals) [function]
K0758	reference-semantics/semantics/methods.k	13-13	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
K0759	reference-semantics/semantics/methods.k	14-14	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
K0760	reference-semantics/semantics/methods.k	15-15	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
K0761	reference-semantics/semantics/methods.k	16-18	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
K0762	reference-semantics/semantics/methods.k	19-19	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(CS:IntSeq), "lower",    .Vals) => str(mapLower(CS))
K0763	reference-semantics/semantics/methods.k	20-20	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(CS:IntSeq), "upper",    .Vals) => str(mapUpper(CS))
K0764	reference-semantics/semantics/methods.k	21-25	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
K0765	reference-semantics/semantics/methods.k	26-26	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
K0766	reference-semantics/semantics/methods.k	27-27	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
K0767	reference-semantics/semantics/methods.k	28-28	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
K0768	reference-semantics/semantics/methods.k	29-29	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
K0769	reference-semantics/semantics/methods.k	30-33	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
K0770	reference-semantics/semantics/methods.k	34-34	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
K0771	reference-semantics/semantics/methods.k	35-35	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
K0772	reference-semantics/semantics/methods.k	36-36	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule cntSub(.IntSeq, _:IntSeq) => 0
K0773	reference-semantics/semantics/methods.k	37-38	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
K0774	reference-semantics/semantics/methods.k	39-40	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
K0775	reference-semantics/semantics/methods.k	41-41	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
K0776	reference-semantics/semantics/methods.k	42-42	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
K0777	reference-semantics/semantics/methods.k	43-43	rule	owise	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
K0778	reference-semantics/semantics/methods.k	44-46	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
K0779	reference-semantics/semantics/methods.k	47-47	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
K0780	reference-semantics/semantics/methods.k	48-48	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax IntSeq ::= trimWS(IntSeq) [function, total]
K0781	reference-semantics/semantics/methods.k	49-49	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule trimWS(.IntSeq) => .IntSeq
K0782	reference-semantics/semantics/methods.k	50-50	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
K0783	reference-semantics/semantics/methods.k	51-51	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
K0784	reference-semantics/semantics/methods.k	52-52	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
K0785	reference-semantics/semantics/methods.k	53-53	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
K0786	reference-semantics/semantics/methods.k	54-54	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule revISAcc(.IntSeq, A:IntSeq) => A
K0787	reference-semantics/semantics/methods.k	55-57	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
K0788	reference-semantics/semantics/methods.k	58-60	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
K0789	reference-semantics/semantics/methods.k	61-63	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
K0790	reference-semantics/semantics/methods.k	64-64	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
K0791	reference-semantics/semantics/methods.k	65-65	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
K0792	reference-semantics/semantics/methods.k	66-66	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule cntOccVS(.ValSeq, _:Val)                => 0
K0793	reference-semantics/semantics/methods.k	67-67	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
K0794	reference-semantics/semantics/methods.k	68-71	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)
K0795	reference-semantics/semantics/methods.k	72-74	rule	priority	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
K0796	reference-semantics/semantics/methods.k	75-75	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]
K0797	reference-semantics/semantics/methods.k	76-76	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
K0798	reference-semantics/semantics/methods.k	77-78	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
K0799	reference-semantics/semantics/methods.k	79-81	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
K0800	reference-semantics/semantics/methods.k	82-82	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
