Script started on 2026-07-26 15:30:11-05:00 [<not executed on terminal>]
INVENTORY SUMMARY
files=26
records=943
record_counts={'claim': 2, 'configuration': 1, 'context': 5, 'rule': 704, 'syntax': 231}
attribute_counts={'concrete': 32, 'depends': 1, 'function': 148, 'macro': 4, 'owise': 26, 'priority': 29, 'seqstrict': 1, 'simplification': 2, 'strict': 2, 'symbol': 25, 'total': 110}

origin	file:line	kind	attributes	complete_source_block
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/str.k:48	syntax	function,total	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/str.k:49	rule	-	rule strLt(.IntSeq, .IntSeq)                => false
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/str.k:50	rule	-	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/str.k:51	rule	-	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/str.k:52	rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/str.k:53	rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/str.k:54	rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/str.k:56	rule	-	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/str.k:57	rule	-	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/str.k:58	rule	-	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/str.k:59	rule	-	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:11	syntax	function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:12	rule	-	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:13	rule	-	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:16	syntax	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:17	rule	-	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:18	rule	-	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:21	syntax	function,total	syntax Int ::= normIdx(Int, Int) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:22	rule	-	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:23	rule	-	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0 ⏎  ⏎ // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== ⏎ // contexts (not strict attrs): the Index slot's Slice alternative must never heat
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:27	context	-	context Subscript(HOLE, _)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:28	context	-	context Subscript(_:Val, HOLE:Expr) ⏎  ⏎ // heap-object deref (covers both the index and slice forms via the Index slot)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:31	rule	priority	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> ⏎ <heap> ... H |-> V:Val ... </heap> ⏎ [priority(40)]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:35	rule	-	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:37	syntax	function	syntax Val ::= applyIndex(Val, Int) [function]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:38	rule	-	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:39	rule	-	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:40	rule	-	rule applyIndex(str(IS:IntSeq),   I:Int) ⏎ => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) ⏎  ⏎ // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:44	syntax	-	syntax KItem ::= #evalB(Bound) | "#toSome" ⏎ | #slLo(Val, Bound, Bound) ⏎ | #slHi(Val, OptInt, Bound) ⏎ | #slStep(Val, OptInt, OptInt)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:49	syntax	-	syntax OptInt ::= "noB" | someB(Int)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:50	rule	-	rule <k> #evalB(NoBound)  => noB ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:51	rule	-	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:52	rule	-	rule <k> I:Int ~> #toSome => someB(I) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:54	rule	-	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:55	rule	-	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:56	rule	-	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> ⏎ // a list slice constructs a NEW object; a str slice stays a value
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:58	rule	priority	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) ⏎ => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> ⏎ [priority(45)]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:61	rule	-	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:63	syntax	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:64	rule	-	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) ⏎ => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:66	rule	-	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) ⏎ => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:68	rule	-	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) ⏎ => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) ⏎  ⏎ // ==== slice.indices: step / start / stop / clamp ==========================
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:72	syntax	function,total	syntax Int ::= slStep(OptInt) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:73	rule	-	rule slStep(noB)          => 1
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:74	rule	-	rule slStep(someB(S:Int)) => S
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:76	syntax	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:77	rule	-	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:79	rule	-	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:81	rule	-	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:83	syntax	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:84	rule	-	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:86	rule	-	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:88	rule	-	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:90	syntax	function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:91	rule	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:93	rule	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:96	syntax	function,total	syntax Int ::= clampLo(Int, Int) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:97	rule	-	rule clampLo(J:Int, _STEP:Int) => J
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:99	rule	-	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:102	syntax	function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:103	rule	-	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:105	rule	-	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:109	syntax	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:110	rule	-	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) ⏎ => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:113	rule	-	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:116	syntax	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:117	rule	-	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) ⏎ => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/subscript.k:120	rule	-	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:9	syntax	macro,strict,seqstrict	syntax Expr ::= "Int"      "(" Int ")" ⏎ | "Float"    "(" Float ")" ⏎ | "Bool"     "(" Bool ")" ⏎ | "Name"     "(" String ")" ⏎ | "Str"      "(" String ")" ⏎ | "UnaryOp"  "(" String "," Expr ")" [strict(2)] ⏎ | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] ⏎ | "BoolOp"    "(" String "," Exprs ")" ⏎ | "ListExpr"  "(" Exprs ")" ⏎ | "DictExpr"  "(" Entries ")" ⏎ | "ListComp"  "(" Expr "," CompFors ")" [macro] ⏎ | "GenExp"    "(" Expr "," CompFors ")" [macro] ⏎ | "TupleExpr" "(" Exprs ")" ⏎ | "Subscript" "(" Expr "," Index ")" ⏎ | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)] ⏎ | "Lambda"    "(" Params "," Expr ")" ⏎ | "KwArg"     "(" String "," Expr ")" ⏎ | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")" ⏎ | "NoneVal" ⏎ | "Call"      "(" Expr "," Exprs ")" ⏎ | "Attribute" "(" Expr "," String ")" [strict(1)] ⏎ | "Compare"   "(" Expr "," CmpOp ")"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:32	syntax	-	syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:33	syntax	-	syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:34	syntax	-	syntax Entries  ::= List{Entry, ","}
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:35	syntax	-	syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:36	syntax	-	syntax CompFors ::= List{CompFor, ""}
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:37	syntax	-	syntax Exprs    ::= List{Expr, ","}
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:38	syntax	-	syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:39	syntax	-	syntax Bound    ::= Expr | "NoBound"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:41	syntax	strict	syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)] ⏎ | "Import"    "(" String ")" ⏎ | "ImportFrom" "(" String "," ParamNames ")" ⏎ | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] ⏎ | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)] ⏎ | "While"     "(" Expr "," Stmts ")" ⏎ | "Break" ⏎ | "Continue" ⏎ | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)] ⏎ | "Return"    "(" Expr ")" [strict] ⏎ | "Assert"    "(" Expr ")" [strict] ⏎ | "Expr"      "(" Expr ")" [strict] ⏎ | "FuncDef"   "(" String "," Params "," Stmts ")" ⏎ | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:56	syntax	-	syntax Stmts      ::= List{Stmt, ""}
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:57	syntax	-	syntax Params     ::= "Params" "(" ParamNames ")"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:58	syntax	-	syntax CellVars   ::= "CellVars" "(" ParamNames ")"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:59	syntax	-	syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:60	syntax	-	syntax ParamNames ::= List{String, ","}
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/syntax.k:61	syntax	-	syntax Module     ::= "Module" "(" Stmts ")"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:10	rule	-	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:11	rule	-	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> ⏎  ⏎ // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:14	syntax	-	syntax ApplyK ::= "toTuple"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:15	rule	-	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:16	rule	-	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:18	rule	-	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B ⏎ // membership routes through the same k-cell fold as lists (list.k)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:20	rule	-	rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:21	rule	-	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> ⏎ // t.index(v): first index of v (ValueError out of subset)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:23	rule	-	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:24	syntax	function	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:25	rule	-	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:26	rule	-	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:28	rule	-	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B) ⏎  ⏎ // ==== target binding: bind a Name or a TupleExpr target to a value ========
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:31	syntax	-	syntax KItem ::= #bindTgt(Expr, Val)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:32	rule	-	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> ⏎ <env> L:Int </env> ⏎ <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:35	rule	-	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> ⏎ <env> L:Int </env> ⏎ <scopes> ... L |-> scope(M:Map, _) ... </scopes>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:42	rule	-	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:43	rule	-	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:44	rule	priority	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> ⏎ <heap> ... H |-> V:Val ... </heap> ⏎ [priority(40)] ⏎  ⏎ // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:49	syntax	-	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:50	rule	-	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:51	rule	-	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:52	rule	priority	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> ⏎ <heap> ... H |-> V:Val ... </heap> ⏎ [priority(40)]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:55	rule	-	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) ⏎ => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/tuple.k:57	rule	-	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
CANDIDATE_PROOF_ARTIFACT	verification.k:7	syntax	function,total	syntax Module ::= "solutionProgram" [function, total]
CANDIDATE_PROOF_ARTIFACT	verification.k:8	rule	-	rule solutionProgram => ⏎ Module( ⏎ FuncDef("incr_list", Params("l"), ⏎ Expr(Str("Return list with elements incremented by 1.")) ⏎ Assign(Name("result"), ListExpr(.Exprs)) ⏎ For(Name("x"), Name("l"), ⏎ Expr( ⏎ Call( ⏎ Attribute(Name("result"), "append"), ⏎ BinOp("+", Name("x"), Int(1))))) ⏎ Return(Name("result")))) ⏎  ⏎ // Embed a symbolic sequence of Python integers into ValSeq and define the ⏎ // mathematical element-wise increment used in the postcondition.
CANDIDATE_PROOF_ARTIFACT	verification.k:22	syntax	function,total	syntax ValSeq ::= intVals(IntSeq) ⏎ | incrVals(IntSeq) [function, total]
CANDIDATE_PROOF_ARTIFACT	verification.k:24	rule	-	rule incrVals(.IntSeq) => .ValSeq
CANDIDATE_PROOF_ARTIFACT	verification.k:25	rule	-	rule incrVals(iCons(I:Int, IS:IntSeq)) => ⏎ vCons(I +Int 1, incrVals(IS)) ⏎  ⏎ // Constructor-visible iterator equations let symbolic execution split on ⏎ // the IntSeq domain rather than widening each element to an arbitrary Val.
CANDIDATE_PROOF_ARTIFACT	verification.k:30	rule	-	rule <k> #iterNext(list(intVals(.IntSeq))) => #iterDone ... </k>
CANDIDATE_PROOF_ARTIFACT	verification.k:31	rule	-	rule <k> #iterNext(list(intVals(iCons(I:Int, IS:IntSeq)))) ⏎ => #iterYield(I, list(intVals(IS))) ... </k>
CANDIDATE_PROOF_ARTIFACT	verification.k:34	syntax	function,total	syntax Stmts ::= "incrLoopBody" [function, total]
CANDIDATE_PROOF_ARTIFACT	verification.k:35	rule	-	rule incrLoopBody => ⏎ Expr( ⏎ Call( ⏎ Attribute(Name("result"), "append"), ⏎ BinOp("+", Name("x"), Int(1)))) ⏎ .Stmts ⏎  ⏎ // Right-associate concatenation so the loop invariant is preserved after ⏎ // appending one singleton to a symbolic prefix.
CANDIDATE_PROOF_ARTIFACT	verification.k:44	rule	simplification	rule valSeqConcat(valSeqConcat(A:ValSeq, B:ValSeq), C:ValSeq) ⏎ => valSeqConcat(A, valSeqConcat(B, C)) ⏎ [simplification]
CANDIDATE_PROOF_ARTIFACT	verification.k:47	rule	simplification	rule valSeqConcat(A:ValSeq, .ValSeq) => A ⏎ [simplification] ⏎  ⏎ // Observe a returned heap object by its value. Temporary allocations remain ⏎ // in the heap but are deliberately outside the functional postcondition.
CANDIDATE_PROOF_ARTIFACT	verification.k:52	syntax	-	syntax KItem ::= "#observeResult"
CANDIDATE_PROOF_ARTIFACT	verification.k:53	rule	-	rule <k> ref(H:Int) ~> #observeResult => V ... </k> ⏎ <heap> ... H |-> V:Val ... </heap>
CANDIDATE_PROOF_ARTIFACT	spec.k:8	claim	-	claim [incr-loop]: ⏎ <k> ⏎ #loop(list(intVals(IS:IntSeq)), Name("x"), incrLoopBody) ⏎ ~> CONT:K ⏎ => CONT ⏎ </k> ⏎ <env> L:Int </env> ⏎ <scopes> ⏎ (L |-> scope(("l" |-> _INPUT:Val) ⏎ ("result" |-> ref(H:Int)) ⏎ ("x" |-> (_OLD_X:Val => ?_FINAL_X:Val)), ⏎ _PAR:Parent) ⏎ _REST_SCOPES:Map) ⏎ </scopes> ⏎ <heap> ⏎ H |-> list( ⏎ PREFIX:ValSeq ⏎ => valSeqConcat(PREFIX, incrVals(IS))) ⏎ _REST_HEAP:Map ⏎ </heap> ⏎  ⏎ // End-to-end contract for the exact solution.mpy constructor tree.
CANDIDATE_PROOF_ARTIFACT	spec.k:30	claim	depends	claim [incr-list]: ⏎ <k> ⏎ #loadAll(solutionProgram) ⏎ ~> Call(Name("incr_list"), list(intVals(IS:IntSeq))) ⏎ ~> #observeResult ⏎ => list(?RESULT:ValSeq) ⏎ </k> ⏎ <env> 0 </env> ⏎ <scopes> ⏎ (0 |-> scope(.Map, parent(-1)) ⏎ -1 |-> builtinsScope) ⏎ => ?_FINAL_SCOPES:Map ⏎ </scopes> ⏎ <scopeLoc> 1 </scopeLoc> ⏎ <heap> .Map => ?_FINAL_HEAP:Map </heap> ⏎ <heapLoc> 0 => ?_FINAL_HEAP_LOC:Int </heapLoc> ⏎ <stack> .List </stack> ⏎ <ret> noRet </ret> ⏎ <exc> NoExc </exc> ⏎ ensures ?RESULT ==K incrVals(IS) ⏎ [depends(incr-loop)]

Script done on 2026-07-26 15:30:11-05:00 [COMMAND_EXIT_CODE="0"]
