id,file,line,kind,flags,decision,declaration
822,reference-semantics/semantics/set.k,39,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B) endmodule"
823,reference-semantics/semantics/sort.k,11,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-BUILTINS
824,reference-semantics/semantics/sort.k,12,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-SUBSCRIPT
825,reference-semantics/semantics/sort.k,18,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]"
826,reference-semantics/semantics/sort.k,19,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ValSeq ::= insVS(Int, ValSeq) [function]"
827,reference-semantics/semantics/sort.k,20,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule sortVS(.ValSeq)                => .ValSeq          [concrete]
828,reference-semantics/semantics/sort.k,21,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]"
829,reference-semantics/semantics/sort.k,22,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]"
830,reference-semantics/semantics/sort.k,23,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]"
831,reference-semantics/semantics/sort.k,24,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]"
832,reference-semantics/semantics/sort.k,26,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]"
833,reference-semantics/semantics/sort.k,27,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]"
834,reference-semantics/semantics/sort.k,28,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]"
835,reference-semantics/semantics/sort.k,29,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]"
836,reference-semantics/semantics/sort.k,31,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]"
837,reference-semantics/semantics/sort.k,36,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"
838,reference-semantics/semantics/sort.k,40,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"
839,reference-semantics/semantics/sort.k,49,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]"
840,reference-semantics/semantics/sort.k,51,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]"
841,reference-semantics/semantics/sort.k,53,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)"
842,reference-semantics/semantics/sort.k,54,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule revVSAcc(.ValSeq, A:ValSeq) => A"
843,reference-semantics/semantics/sort.k,55,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))"
844,reference-semantics/semantics/sort.k,57,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]"
845,reference-semantics/semantics/sort.k,58,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule condRev(S:ValSeq, false) => S"
846,reference-semantics/semantics/sort.k,59,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule condRev(S:ValSeq, true)  => revVS(S)"
847,reference-semantics/semantics/sort.k,61,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
848,reference-semantics/semantics/sort.k,63,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
849,reference-semantics/semantics/sort.k,65,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
850,reference-semantics/semantics/str.k,4,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
851,reference-semantics/semantics/str.k,5,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-ITER
852,reference-semantics/semantics/str.k,8,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
853,reference-semantics/semantics/str.k,9,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>"
854,reference-semantics/semantics/str.k,13,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,syntax IntSeq ::= strToCodes(String) [function]
855,reference-semantics/semantics/str.k,14,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
856,reference-semantics/semantics/str.k,15,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strToCodes("""") => .IntSeq"
857,reference-semantics/semantics/str.k,16,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
858,reference-semantics/semantics/str.k,20,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]"
859,reference-semantics/semantics/str.k,21,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule seqConcat(.IntSeq, T:IntSeq)                => T"
860,reference-semantics/semantics/str.k,22,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))"
861,reference-semantics/semantics/str.k,24,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""+"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
862,reference-semantics/semantics/str.k,25,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
863,reference-semantics/semantics/str.k,26,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
864,reference-semantics/semantics/str.k,29,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""in"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
865,reference-semantics/semantics/str.k,30,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
866,reference-semantics/semantics/str.k,32,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]"
867,reference-semantics/semantics/str.k,33,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strPrefix(.IntSeq, _:IntSeq)               => true"
868,reference-semantics/semantics/str.k,34,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false"
869,reference-semantics/semantics/str.k,35,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)"
870,reference-semantics/semantics/str.k,37,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]"
871,reference-semantics/semantics/str.k,38,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)"
872,reference-semantics/semantics/str.k,39,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)"
873,reference-semantics/semantics/str.k,40,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))"
874,reference-semantics/semantics/str.k,48,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]"
875,reference-semantics/semantics/str.k,49,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strLt(.IntSeq, .IntSeq)                => false"
876,reference-semantics/semantics/str.k,50,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true"
877,reference-semantics/semantics/str.k,51,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false"
878,reference-semantics/semantics/str.k,52,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B"
879,reference-semantics/semantics/str.k,53,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B"
880,reference-semantics/semantics/str.k,54,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B"
881,reference-semantics/semantics/str.k,56,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""<"",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
882,reference-semantics/semantics/str.k,57,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp("">"",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
883,reference-semantics/semantics/str.k,58,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
884,reference-semantics/semantics/str.k,59,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B) endmodule"
885,reference-semantics/semantics/subscript.k,4,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
886,reference-semantics/semantics/subscript.k,11,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Val ::= valSeqAt(ValSeq, Int) [function, total]"
887,reference-semantics/semantics/subscript.k,12,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V"
888,reference-semantics/semantics/subscript.k,13,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0"
889,reference-semantics/semantics/subscript.k,16,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= intSeqAt(IntSeq, Int) [function]"
890,reference-semantics/semantics/subscript.k,17,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C"
891,reference-semantics/semantics/subscript.k,18,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0"
892,reference-semantics/semantics/subscript.k,21,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= normIdx(Int, Int) [function, total]"
893,reference-semantics/semantics/subscript.k,22,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0"
894,reference-semantics/semantics/subscript.k,23,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0"
895,reference-semantics/semantics/subscript.k,27,context,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"context Subscript(HOLE, _)"
896,reference-semantics/semantics/subscript.k,28,context,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"context Subscript(_:Val, HOLE:Expr)"
897,reference-semantics/semantics/subscript.k,31,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]"
898,reference-semantics/semantics/subscript.k,35,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>"
899,reference-semantics/semantics/subscript.k,37,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Val ::= applyIndex(Val, Int) [function]"
900,reference-semantics/semantics/subscript.k,38,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))"
901,reference-semantics/semantics/subscript.k,39,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))"
902,reference-semantics/semantics/subscript.k,40,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))"
903,reference-semantics/semantics/subscript.k,44,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
904,reference-semantics/semantics/subscript.k,49,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax OptInt ::= ""noB"" | someB(Int)"
905,reference-semantics/semantics/subscript.k,50,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> #evalB(NoBound)  => noB ... </k>
906,reference-semantics/semantics/subscript.k,51,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
907,reference-semantics/semantics/subscript.k,52,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> I:Int ~> #toSome => someB(I) ... </k>
908,reference-semantics/semantics/subscript.k,54,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>"
909,reference-semantics/semantics/subscript.k,55,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>"
910,reference-semantics/semantics/subscript.k,56,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>"
911,reference-semantics/semantics/subscript.k,58,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]"
912,reference-semantics/semantics/subscript.k,61,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>"
913,reference-semantics/semantics/subscript.k,63,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]"
914,reference-semantics/semantics/subscript.k,64,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))"
915,reference-semantics/semantics/subscript.k,66,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))"
916,reference-semantics/semantics/subscript.k,68,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))"
917,reference-semantics/semantics/subscript.k,72,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= slStep(OptInt) [function, total]"
918,reference-semantics/semantics/subscript.k,73,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule slStep(noB)          => 1
919,reference-semantics/semantics/subscript.k,74,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule slStep(someB(S:Int)) => S
920,reference-semantics/semantics/subscript.k,76,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= slStart(OptInt, OptInt, Int) [function]"
921,reference-semantics/semantics/subscript.k,77,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0"
922,reference-semantics/semantics/subscript.k,79,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0"
923,reference-semantics/semantics/subscript.k,81,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))"
924,reference-semantics/semantics/subscript.k,83,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= slStop(OptInt, OptInt, Int) [function]"
925,reference-semantics/semantics/subscript.k,84,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0"
926,reference-semantics/semantics/subscript.k,86,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0"
927,reference-semantics/semantics/subscript.k,88,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))"
928,reference-semantics/semantics/subscript.k,90,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= slAdjust(Int, Int, Int) [function, total]"
929,reference-semantics/semantics/subscript.k,91,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0"
930,reference-semantics/semantics/subscript.k,93,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0"
931,reference-semantics/semantics/subscript.k,96,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= clampLo(Int, Int) [function, total]"
932,reference-semantics/semantics/subscript.k,97,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0"
933,reference-semantics/semantics/subscript.k,99,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0"
934,reference-semantics/semantics/subscript.k,102,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= clampHi(Int, Int, Int) [function, total]"
935,reference-semantics/semantics/subscript.k,103,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN"
936,reference-semantics/semantics/subscript.k,105,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN"
937,reference-semantics/semantics/subscript.k,109,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]"
938,reference-semantics/semantics/subscript.k,110,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)"
939,reference-semantics/semantics/subscript.k,113,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))"
940,reference-semantics/semantics/subscript.k,116,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]"
941,reference-semantics/semantics/subscript.k,117,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)"
942,reference-semantics/semantics/subscript.k,120,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)) endmodule"
943,reference-semantics/semantics/syntax.k,4,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports INT-SYNTAX
944,reference-semantics/semantics/syntax.k,5,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports FLOAT-SYNTAX
945,reference-semantics/semantics/syntax.k,6,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports BOOL-SYNTAX
946,reference-semantics/semantics/syntax.k,7,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports STRING-SYNTAX
947,reference-semantics/semantics/syntax.k,9,syntax,"macro,strict,seqstrict",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Expr ::= ""Int""      ""("" Int "")"" | ""Float""    ""("" Float "")"" | ""Bool""     ""("" Bool "")"" | ""Name""     ""("" String "")"" | ""Str""      ""("" String "")"" | ""UnaryOp""  ""("" String "","" Expr "")"" [strict(2)] | ""BinOp""    ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp""    ""("" String "","" Exprs "")"" | ""ListExpr""  ""("" Exprs "")"" | ""DictExpr""  ""("" Entries "")"" | ""ListComp""  ""("" Expr "","" CompFors "")"" [macro] | ""GenExp""    ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp""     ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda""    ""("" Params "","" Expr "")"" | ""KwArg""     ""("" String "","" Expr "")"" | ""Lambda""    ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call""      ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare""   ""("" Expr "","" CmpOp "")"""
948,reference-semantics/semantics/syntax.k,32,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""
949,reference-semantics/semantics/syntax.k,33,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""
950,reference-semantics/semantics/syntax.k,34,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Entries  ::= List{Entry, "",""}"
951,reference-semantics/semantics/syntax.k,35,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
952,reference-semantics/semantics/syntax.k,36,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax CompFors ::= List{CompFor, """"}"
